date,site,team,div,t_score,opp,div,o_score
2015-10-02,home,Kent St.,D1,1.1,Western Mich.,D1,1.1
2015-10-04,home,Kent St.,D1,2.8,Northern Ill.,D1,0.7
2015-10-03,home,Kenyon,D3,1.6,DePauw,D3,1.1
2015-10-03,home,Keuka,D3,2.1,Wilson,D3,0.8
2015-10-04,home,Keuka,D3,3.1,Gallaudet,D3,1.1
2015-10-03,home,King's (PA),D3,1.5,DeSales,D3,2.1
2015-10-03,home,King (TN),D2,1.9,Mount Olive,D2,2.6
2015-10-03,home,Knox,D3,3.4,Ripon,D3,1.2
2015-10-04,home,Knox,D3,3.0,Lawrence,D3,0.6
2015-10-07,home,Kutztown,D2,1.5,East Stroudsburg,D2,1.0
2015-10-01,home,Ky. Wesleyan,D2,1.5,Trevecca Nazarene,D2,1.9
2015-10-03,home,LaGrange,D3,0.7,Covenant,D3,1.5
2015-10-03,home,Lakeland,D3,1.8,Benedictine (IL),D3,5.6
2015-10-02,home,La.-Lafayette,D1,0.7,South Ala.,D1,1.8
2015-10-04,home,La.-Lafayette,D1,0.7,Troy,D1,1.1
2015-10-02,home,Lamar,D1,1.9,Stephen F. Austin,D1,1.6
2015-10-04,home,Lamar,D1,1.5,Sam Houston St.,D1,1.5
2015-10-02,home,La.-Monroe,D1,0.6,Troy,D1,1.2
2015-10-04,home,La.-Monroe,D1,0.6,South Ala.,D1,2.0
2015-10-03,home,Lancaster Bible,D3,0.6,Penn St.-Berks,D3,4.3
2015-10-06,home,Lancaster Bible,D3,1.4,Cazenovia,D3,1.2
2015-10-03,home,Lander,D2,1.9,Montevallo,D2,0.5
2015-10-03,home,La Roche,D3,2.5,Pitt.-Bradford,D3,1.3
2015-10-04,home,La Salle,D1,1.2,Davidson,D1,1.2
2015-10-07,home,Lasell,D3,3.8,Anna Maria,D3,0.4
2015-10-03,home,La Verne,D3,1.8,Redlands,D3,0.5
2015-10-03,home,Lees-McRae,D2,0.9,Barton,D2,0.9
2015-10-07,home,Lees-McRae,D2,0.3,Belmont Abbey,D2,1.9
2015-10-03,home,Le Moyne,D2,0.5,Southern N.H.,D2,1.5
2015-10-07,home,Lenoir-Rhyne,D2,9.0,Mars Hill,D2,0.8
2015-10-04,home,Lewis & Clark,D3,1.6,Willamette,D3,1.2
2015-10-03,home,Limestone,D2,7.0,Southern Wesleyan,D2,0.3
2015-10-03,home,Lincoln Memorial,D2,0.9,Wingate,D2,1.4
2015-10-07,home,Lincoln Memorial,D2,1.5,Carson-Newman,D2,1.9
2015-10-03,home,Linfield,D3,2.9,Lewis & Clark,D3,1.6
2015-10-03,home,Lipscomb,D1,2.1,USC Upstate,D1,0.4
2015-10-02,home,LIU Brooklyn,D1,1.8,Saint Francis (PA),D1,1.2
2015-10-01,home,LIU Post,D2,9.0,Nyack,D2,0.5
2015-10-02,home,Lock Haven,D2,1.3,Clarion,D2,1.9
2015-10-03,home,Lock Haven,D2,2.3,Seton Hill,D2,2.9
2015-10-04,home,Long Beach St.,D1,1.6,Cal St. Fullerton,D1,0.8
2015-10-07,home,Longwood,D1,1.5,Radford,D1,0.7
2015-10-01,home,Louisiana Col.,D3,2.5,Sul Ross St.,D3,1.3
2015-10-04,home,Louisiana Tech,D1,1.7,Southern Miss.,D1,0.5
2015-10-01,home,Louisville,D1,2.5,Morehead St.,D1,0.6
2015-10-04,home,Loyola Chicago,D1,1.1,Missouri St.,D1,1.1
2015-10-07,home,Loyola Chicago,D1,1.6,Ill.-Chicago,D1,0.6
2015-10-02,home,Loyola Marymount,D1,1.1,St. Mary's (CA),D1,0.8
2015-10-04,home,Loyola Marymount,D1,2.2,Pacific,D1,0.6
2015-10-02,home,LSU,D1,2.4,Vanderbilt,D1,1.2
2015-10-01,home,Lubbock Christian,D2,1.1,St. Mary's (TX),D2,3.0
2015-10-03,home,Lubbock Christian,D2,2.5,Tex. A&M Int'l,D2,2.1
2015-10-03,home,Luther,D3,2.7,Buena Vista,D3,0.3
2015-10-04,home,Luther,D3,1.8,Carleton,D3,0.5
2015-10-03,home,Lycoming,D3,1.8,Albright,D3,2.2
2015-10-03,home,Lynn,D2,1.3,Florida Tech,D2,2.0
2015-10-03,home,Macalester,D3,1.0,St. Olaf,D3,0.7
2015-10-07,home,Macalester,D3,2.5,Wis.-Superior,D3,0.4
2015-10-03,home,MacMurray,D3,1.3,Fontbonne,D3,2.2
2015-10-04,home,Maine,D1,3.2,UMass Lowell,D1,1.0
2015-10-03,home,Maine Maritime,D3,3.6,Lyndon St.,D3,0.5
2015-10-04,home,Maine Maritime,D3,1.6,Johnson St.,D3,1.3
2015-10-07,home,Maine Maritime,D3,0.6,Curry,D3,1.6
2015-10-03,home,Manchester,D3,1.2,Transylvania,D3,1.8
2015-10-07,home,Manhattan,D1,7.5,Saint Peter's,D1,0.5
2015-10-03,home,Manhattanville,D3,1.0,Eastern,D3,2.1
2015-10-06,home,Manhattanville,D3,8.0,Medgar Evers,D3,0.4
2015-10-02,home,Mansfield,D2,3.6,Seton Hill,D2,2.8
2015-10-03,home,Mansfield,D2,2.0,Clarion,D2,1.9
2015-10-03,home,Maranatha Baptist,D3,3.9,Wis. Lutheran,D3,0.4
2015-10-07,home,Marian (WI),D3,1.2,Edgewood,D3,2.2
2015-10-07,home,Marietta,D3,0.7,Mount Union,D3,4.4
2015-10-07,home,Marist,D1,1.3,Quinnipiac,D1,1.2
2015-10-03,home,Mars Hill,D2,2.3,Coker,D2,2.0
2015-10-07,home,Martin Luther,D3,1.2,Minn.-Morris,D3,2.4
2015-10-03,home,Mary,D2,1.5,Upper Iowa,D2,1.7
2015-10-04,home,Mary,D2,0.9,Winona St.,D2,1.8
2015-10-03,home,Mary Baldwin,D3,0.6,Meredith,D3,9.6
2015-10-01,home,Maryland,D1,1.1,Michigan,D1,1.1
2015-10-04,home,Maryland,D1,0.8,Michigan St.,D1,0.7
2015-10-02,home,Maryville (MO),D2,1.9,Missouri S&T,D2,0.4
2015-10-04,home,Maryville (MO),D2,1.0,Drury,D2,1.1
2015-10-03,home,Mary Washington,D3,1.3,Chris. Newport,D3,1.0
2015-10-07,home,Mary Washington,D3,2.1,York (PA),D3,0.8
2015-10-07,home,Marywood,D3,3.2,Cairn,D3,1.5
2015-10-01,home,Massachusetts,D1,1.0,La Salle,D1,1.0
2015-10-04,home,Massachusetts,D1,1.1,Richmond,D1,0.9
2015-10-07,home,McDaniel,D3,2.3,Dickinson,D3,0.6
2015-10-02,home,McKendree,D2,1.5,Wis.-Parkside,D2,1.1
2015-10-04,home,McKendree,D2,1.6,Lewis,D2,1.4
2015-10-02,home,McNeese St.,D1,1.1,Sam Houston St.,D1,0.7
2015-10-04,home,McNeese St.,D1,1.4,Stephen F. Austin,D1,0.8
2015-10-01,home,Memphis,D1,1.4,Houston,D1,0.9
2015-10-04,home,Memphis,D1,1.4,SMU,D1,1.3
2015-10-02,home,Mercer,D1,1.3,Chattanooga,D1,0.5
2015-10-04,home,Mercer,D1,0.8,Samford,D1,1.2
2015-10-03,home,Mercy,D2,0.9,Saint Rose,D2,1.7
2015-10-06,home,Merrimack,D2,1.0,Southern N.H.,D2,1.1
2015-10-07,home,Messiah,D3,3.6,Lebanon Valley,D3,0.4
2015-10-02,home,Miami (FL),D1,0.7,Notre Dame,D1,2.4
2015-10-02,home,Michigan Tech,D2,3.9,Lake Erie,D2,0.7
2015-10-04,home,Michigan Tech,D2,3.6,Malone,D2,0.8
2015-10-03,home,Middlebury,D3,3.0,Colby,D3,0.7
2015-10-04,home,Middle Tenn.,D1,1.7,Charlotte,D1,1.5
2015-10-02,home,Midwestern St.,D2,2.2,Eastern N.M.,D2,0.6
2015-10-04,home,Midwestern St.,D2,2.1,West Tex. A&M,D2,0.9
2015-10-07,home,Midwestern St.,D2,2.2,Colorado St.-Pueblo,D2,0.7
2015-10-07,home,Millersville,D2,2.7,Lock Haven,D2,0.8
2015-10-03,home,Millikin,D3,2.1,North Park,D3,0.9
2015-10-03,home,Milwaukee,D1,2.4,Youngstown St.,D1,0.6
2015-10-03,home,Minn.-Morris,D3,1.0,St. Scholastica,D3,1.2
2015-10-03,home,Minn. St. Moorhead,D2,0.3,Minn. St. Mankato,D2,3.2
2015-10-04,home,Minn. St. Moorhead,D2,0.8,Concordia-St. Paul,D2,1.0
2015-10-03,home,Minot St.,D2,1.2,Winona St.,D2,0.7
2015-10-04,home,Minot St.,D2,2.1,Upper Iowa,D2,0.7
2015-10-03,home,Misericordia,D3,4.4,Delaware Valley,D3,0.4
2015-10-04,home,Mississippi Col.,D2,2.8,Valdosta St.,D2,0.6
2015-10-02,home,Missouri,D1,1.2,Ole Miss,D1,1.0
2015-10-06,home,MIT,D3,1.2,Wheaton (MA),D3,1.2
2015-10-07,home,Mitchell,D3,1.0,Johnson St.,D3,3.7
2015-10-03,home,Molloy,D2,1.4,NYIT,D2,0.6
2015-10-07,home,Monmouth,D1,1.6,Rider,D1,0.9
2015-10-03,home,Monmouth (IL),D3,1.3,St. Norbert,D3,3.4
2015-10-04,home,Monmouth (IL),D3,1.6,Ripon,D3,2.1
2015-10-02,home,Montana,D1,1.8,Southern Utah,D1,1.7
2015-10-04,home,Montana,D1,1.3,Northern Ariz.,D1,1.8
2015-10-03,home,Montclair St.,D3,0.8,TCNJ,D3,1.2
2015-10-07,home,Montevallo,D2,0.2,North Georgia,D2,2.3
2015-10-06,home,Moravian,D3,0.9,DeSales,D3,1.5
2015-10-04,home,Morehead St.,D1,2.1,Eastern Ky.,D1,1.3
2015-10-04,home,Morrisville St.,D3,4.0,St. Elizabeth,D3,0.9
2015-10-02,home,Mo.-St. Louis,D2,1.8,Drury,D2,0.7
2015-10-04,home,Mo.-St. Louis,D2,3.3,Missouri S&T,D2,0.3
2015-10-07,home,Mount Aloysius,D3,2.8,Pitt.-Greensburg,D3,2.0
2015-10-03,home,Mount Holyoke,D3,2.1,MIT,D3,1.4
2015-10-07,home,Mount Olive,D2,3.8,Pfeiffer,D2,1.8
2015-10-03,home,Mount Union,D3,1.9,Capital,D3,1.4
2015-10-02,home,Mo. Western St.,D2,2.0,Mo. Southern St.,D2,0.5
2015-10-04,home,Mo. Western St.,D2,2.3,Southwest Baptist,D2,1.0
2015-10-03,home,Mt. St. Joseph,D3,1.3,Franklin,D3,1.7
2015-10-07,home,Mt. St. Mary (NY),D3,1.1,Sage Colleges,D3,1.0
2015-10-04,home,Mt. St. Mary's,D1,1.7,Saint Francis (PA),D1,2.2
2015-10-07,home,Mt. St. Vincent,D3,0.4,Kean,D3,2.5
2015-10-07,home,Muhlenberg,D3,1.6,Bryn Mawr,D3,0.8
2015-10-02,home,Murray St.,D1,2.5,UT Martin,D1,1.2
2015-10-04,home,Murray St.,D1,1.7,Southeast Mo. St.,D1,1.2
2015-10-03,home,N.C. Wesleyan,D3,0.9,Ferrum,D3,1.3
2015-10-02,home,Neb.-Kearney,D2,0.5,Central Mo.,D2,3.3
2015-10-04,home,Neb.-Kearney,D2,1.9,Lindenwood (MO),D2,1.3
2015-10-03,home,Newberry,D2,1.7,Tusculum,D2,2.0
2015-10-03,home,Newbury,D3,1.4,Southern Vt.,D3,1.9
2015-10-03,home,New England Col.,D3,3.6,Thomas (ME),D3,0.9
2015-10-04,home,New England Col.,D3,2.6,Me.-Farmington,D3,1.4
2015-10-04,home,New Hampshire,D1,1.0,Albany (NY),D1,1.1
2015-10-06,home,New Haven,D2,1.9,Assumption,D2,1.6
2015-10-03,home,New Jersey City,D3,0.4,Rutgers-Newark,D3,4.2
2015-10-07,home,New Jersey City,D3,1.6,John Jay,D3,0.8
2015-10-02,home,New Mexico,D1,1.1,Nevada,D1,0.6
2015-10-04,home,New Mexico,D1,1.5,UNLV,D1,0.7
2015-10-02,home,New Mexico St.,D1,1.7,CSU Bakersfield,D1,1.8
2015-10-04,home,New Mexico St.,D1,1.3,Grand Canyon,D1,1.6
2015-10-03,home,Nichols,D3,0.8,U New England,D3,3.1
2015-10-06,home,NJIT,D1,1.3,Delaware St.,D1,0.6
2015-10-04,home,North Ala.,D2,2.9,West Ga.,D2,0.8
2015-10-02,home,North Carolina,D1,2.2,Boston College,D1,0.8
2015-10-02,home,North Carolina St.,D1,0.5,Virginia,D1,2.7
2015-10-07,home,North Central (MN),D3,1.3,Northwestern-St.Paul,D3,2.8
2015-10-02,home,North Dakota,D1,1.4,Weber St.,D1,1.0
2015-10-04,home,North Dakota,D1,2.3,Idaho St.,D1,1.2
2015-10-02,home,North Dakota St.,D1,3.3,Omaha,D1,0.8
2015-10-04,home,North Dakota St.,D1,2.1,Oral Roberts,D1,1.5
2015-10-02,home,Northeastern,D1,1.4,Col. of Charleston,D1,0.8
2015-10-04,home,Northeastern,D1,2.1,UNCW,D1,1.3
2015-10-02,home,Northern Colo.,D1,2.2,Idaho St.,D1,1.2
2015-10-04,home,Northern Colo.,D1,1.3,Weber St.,D1,1.0
2015-10-02,home,Northern Mich.,D2,1.5,Malone,D2,1.4
2015-10-04,home,Northern Mich.,D2,1.6,Lake Erie,D2,1.2
2015-10-03,home,Northern St.,D2,1.5,Concordia-St. Paul,D2,0.8
2015-10-04,home,Northern St.,D2,0.5,Minn. St. Mankato,D2,2.4
2015-10-02,home,North Florida,D1,1.2,Stetson,D1,1.0
2015-10-03,home,North Georgia,D2,1.8,Armstrong,D2,0.9
2015-10-03,home,Northland,D3,3.9,Martin Luther,D3,1.7
2015-10-02,home,North Texas,D1,1.4,Fla. Atlantic,D1,0.4
2015-10-04,home,North Texas,D1,2.0,FIU,D1,0.4
2015-10-04,home,Northwestern,D1,0.8,Penn St.,D1,0.9
2015-10-01,home,Northwestern Okla.,D2,1.0,Ouachita Baptist,D2,1.5
2015-10-03,home,Northwestern Okla.,D2,0.5,Harding,D2,2.3
2015-10-01,home,Northwestern-St.Paul,D3,3.3,Martin Luther,D3,1.0
2015-10-06,home,Northwestern-St.Paul,D3,2.2,Bethel (MN),D3,1.7
2015-10-02,home,Northwest Mo. St.,D2,1.7,Southwest Baptist,D2,2.5
2015-10-04,home,Northwest Mo. St.,D2,1.5,Mo. Southern St.,D2,1.4
2015-10-02,home,Northwood (MI),D2,1.1,Ferris St.,D2,1.5
2015-10-03,home,Norwich,D3,0.5,Emmanuel (MA),D3,2.0
2015-10-07,home,Norwich,D3,0.8,Simmons,D3,1.9
2015-10-03,home,Notre Dame (MD),D3,1.8,Marywood,D3,1.2
2015-10-06,home,Notre Dame (OH),D2,1.6,Urbana,D2,0.5
2015-10-03,home,Nova Southeastern,D2,3.0,Palm Beach Atl.,D2,1.6
2015-10-07,home,Nyack,D2,0.5,Post,D2,3.5
2015-10-07,home,NYIT,D2,0.8,Mercy,D2,1.8
2015-10-03,home,NYU,D3,0.7,Case,D3,0.5
2015-10-03,home,Oakland,D1,1.8,Valparaiso,D1,1.7
2015-10-06,home,Oakland City,D2,0.5,Mo.-St. Louis,D2,9.9
2015-10-02,home,Ohio,D1,1.7,Northern Ill.,D1,1.0
2015-10-04,home,Ohio,D1,0.7,Western Mich.,D1,1.4
2015-10-07,home,Ohio Northern,D3,1.3,Wilmington (OH),D3,0.8
2015-10-01,home,Okla. Christian,D2,0.8,St. Edward's,D2,1.7
2015-10-03,home,Okla. Christian,D2,0.7,Dallas Baptist,D2,1.3
2015-10-02,home,Oklahoma St.,D1,0.9,Texas Tech,D1,0.8
2015-10-04,home,Oklahoma St.,D1,1.4,Texas,D1,0.6
2015-10-07,home,Oklahoma St.,D1,3.7,Drake,D1,1.0
2015-10-02,home,Old Dominion,D1,1.0,Middle Tenn.,D1,0.7
2015-10-04,home,Old Dominion,D1,2.3,UAB,D1,0.9
2015-10-01,home,Old Westbury,D3,2.2,Brooklyn,D3,1.3
2015-10-03,home,Old Westbury,D3,3.3,Purchase,D3,2.2
2015-10-05,home,Old Westbury,D3,6.1,York (NY),D3,1.1
2015-10-03,home,Olivet,D3,1.6,Kalamazoo,D3,1.4
2015-10-02,home,Oregon,D1,0.5,Colorado,D1,0.9
2015-10-02,home,Oregon St.,D1,1.1,Utah,D1,0.6
2015-10-04,home,Oregon St.,D1,0.6,Colorado,D1,0.7
2015-10-02,home,Oswego St.,D3,1.1,SUNY Potsdam,D3,0.9
2015-10-03,home,Oswego St.,D3,0.9,Plattsburgh St.,D3,1.3
2015-10-07,home,Otterbein,D3,2.1,John Carroll,D3,1.1
2015-10-01,home,Ozarks (AR),D3,1.0,East Tex. Baptist,D3,1.4
2015-10-03,home,Ozarks (AR),D3,0.5,LeTourneau,D3,1.4
2015-10-03,home,Pace,D2,1.2,St. Anselm,D2,0.6
2015-10-06,home,Pace,D2,1.7,Le Moyne,D2,0.4
2015-10-04,home,Pacific (OR),D3,0.7,Linfield,D3,2.3
2015-10-07,home,Palm Beach Atl.,D2,2.0,Saint Leo,D2,2.1
2015-10-02,home,Penn,D1,0.4,Cornell,D1,0.7
2015-10-05,home,Penn,D1,1.0,Lehigh,D1,1.0
2015-10-01,home,Penn St.-Abington,D3,1.0,Penn St.-Berks,D3,2.5
2015-10-07,home,Penn St.-Abington,D3,0.4,Stockton,D3,0.9
2015-10-03,home,Penn St.-Altoona,D3,5.1,Medaille,D3,1.4
2015-10-03,home,Penn St.-Behrend,D3,2.3,Franciscan,D3,1.5
2015-10-02,home,Pepperdine,D1,1.5,Pacific,D1,0.4
2015-10-04,home,Pepperdine,D1,0.8,St. Mary's (CA),D1,0.6
2015-10-03,home,Pfeiffer,D2,2.1,North Greenville,D2,1.2
2015-10-03,home,Philadelphia U.,D2,2.6,Bloomfield,D2,0.5
2015-10-03,home,Piedmont,D3,3.3,Huntingdon,D3,0.2
2015-10-07,home,Pitt.-Bradford,D3,2.0,Penn St.-Behrend,D3,2.2
2015-10-03,home,Pitt.-Greensburg,D3,1.7,D'Youville,D3,4.3
2015-10-03,home,Pitt.-Johnstown,D2,0.8,Mercyhurst,D2,1.7
2015-10-03,home,Plymouth St.,D3,2.1,Southern Me.,D3,0.7
2015-10-01,home,Point Loma,D2,0.6,Azusa Pacific,D2,0.8
2015-10-03,home,Point Loma,D2,1.3,California Baptist,D2,0.4
2015-10-06,home,Point Loma,D2,1.4,Hawaii Pacific,D2,0.4
2015-10-03,home,Pomona-Pitzer,D3,3.6,Cal Lutheran,D3,1.0
2015-10-07,home,Pomona-Pitzer,D3,3.8,Chapman,D3,0.7
2015-10-01,home,Portland,D1,1.5,San Diego,D1,1.5
2015-10-03,home,Portland,D1,0.6,BYU,D1,1.9
2015-10-03,home,Post,D2,2.1,Holy Family,D2,0.9
2015-10-02,home,Prairie View,D1,3.0,Mississippi Val.,D1,2.6
2015-10-04,home,Prairie View,D1,9.8,Alcorn,D1,0.7
2015-10-07,home,Presbyterian,D1,0.8,Liberty,D1,1.4
2015-10-07,home,Princeton,D1,2.8,Army West Point,D1,0.8
2015-10-06,home,Principia,D3,0.7,Washington-St. Louis,D3,3.6
2015-10-04,home,Providence,D1,1.3,Butler,D1,1.0
2015-10-05,home,Purchase,D3,1.5,Western Conn. St.,D3,3.5
2015-10-02,home,Purdue,D1,1.5,Nebraska,D1,1.8
2015-10-03,home,Queens (NC),D2,0.8,Lenoir-Rhyne,D2,1.9
2015-10-01,home,Queens (NY),D2,0.7,Georgian Court,D2,1.8
2015-10-02,home,Quincy,D2,2.8,William Jewell,D2,0.6
2015-10-04,home,Quincy,D2,2.2,Rockhurst,D2,0.5
2015-10-03,home,Quinnipiac,D1,1.4,Niagara,D1,1.6
2015-10-06,home,Randolph,D3,0.4,Roanoke,D3,2.1
2015-10-03,home,Randolph-Macon,D3,12.2,Hollins,D3,0.2
2015-10-07,home,Randolph-Macon,D3,0.4,Lynchburg,D3,1.6
2015-10-07,home,Redlands,D3,1.4,Occidental,D3,1.7
2015-10-03,home,Regis (MA),D3,2.6,Mitchell,D3,0.7
2015-10-06,home,Regis (MA),D3,0.6,Emerson,D3,2.1
2015-10-04,home,Rhode Island,D1,1.3,Saint Louis,D1,2.8
2015-10-03,home,Rhode Island Col.,D3,1.1,Western Conn. St.,D3,4.4
2015-10-06,home,Rhode Island Col.,D3,2.3,Becker,D3,3.5
2015-10-02,home,Rice,D1,1.8,FIU,D1,1.1
2015-10-04,home,Rice,D1,1.3,Fla. Atlantic,D1,1.1
2015-10-01,home,Richmond,D1,1.4,Duquesne,D1,1.3
2015-10-03,home,Rider,D1,3.3,Iona,D1,0.6
2015-10-03,home,Rivier,D3,1.2,Simmons,D3,1.2
2015-10-07,home,Rivier,D3,0.7,Emmanuel (MA),D3,1.3
2015-10-03,home,Roanoke,D3,1.2,Shenandoah,D3,0.5
2015-10-02,home,Roberts Wesleyan,D2,4.4,Daemen,D2,0.5
2015-10-05,neutral,Roberts Wesleyan,D2,1.8,St. Anselm,D2,1.3
2015-10-02,home,Rochester Inst.,D3,1.9,Skidmore,D3,0.3
2015-10-03,home,Rochester Inst.,D3,1.7,Rensselaer,D3,0.3
2015-10-04,home,Rockford,D3,1.8,Lakeland,D3,4.2
2015-10-01,home,Rogers St.,D2,0.6,Dallas Baptist,D2,4.3
2015-10-03,home,Rogers St.,D2,0.6,St. Edward's,D2,5.8
2015-10-07,home,Roger Williams,D3,1.4,Bridgewater St.,D3,0.6
2015-10-03,home,Rollins,D2,2.3,Eckerd,D2,0.8
2015-10-03,home,Rose-Hulman,D3,2.9,Defiance,D3,0.3
2015-10-06,home,Rose-Hulman,D3,0.7,Mt. St. Joseph,D3,0.6
2015-10-05,home,Rosemont,D3,2.3,Summit,D3,1.3
2015-10-07,home,Rosemont,D3,0.8,Centenary (NJ),D3,1.5
2015-10-03,home,Rowan,D3,2.1,Ramapo,D3,0.8
2015-10-02,home,Rutgers,D1,1.0,Michigan St.,D1,0.4
2015-10-04,home,Rutgers,D1,1.3,Michigan,D1,0.6
2015-10-03,home,Rutgers-Camden,D3,1.1,Kean,D3,3.2
2015-10-05,home,Rutgers-Newark,D3,2.4,Mt. St. Mary (NY),D3,0.6
2015-10-04,home,Sacred Heart,D1,1.8,Fairleigh Dickinson,D1,3.1
2015-10-03,home,Sage Colleges,D3,1.8,Mt. St. Vincent,D3,0.5
2015-10-02,home,Saginaw Valley,D2,1.0,Grand Valley St.,D2,3.4
2015-10-04,home,Saint Joseph's,D1,1.4,Fordham,D1,1.0
2015-10-01,home,Saint Louis,D1,3.0,Dayton,D1,1.5
2015-10-03,home,Saint Martin's,D2,0.9,Mont. St. Billings,D2,1.5
2015-10-03,home,Saint Michael's,D2,1.2,Stonehill,D2,1.3
2015-10-03,home,Saint Peter's,D1,1.1,Marist,D1,2.9
2015-10-06,home,Saint Rose,D2,1.8,Franklin Pierce,D2,1.1
2015-10-04,home,Saint Vincent,D3,0.5,Thomas More,D3,3.4
2015-10-07,home,Saint Vincent,D3,5.6,Thiel,D3,1.0
2015-10-06,home,Salem,D3,1.9,Ferrum,D3,1.5
2015-10-01,home,Salem Int'l,D2,3.2,Ohio Valley,D2,5.7
2015-10-06,home,Salem Int'l,D2,0.5,Cedarville,D2,17.4
2015-10-03,home,Salem St.,D3,1.8,Mass. Maritime,D3,0.8
2015-10-07,home,Salem St.,D3,1.1,Gordon,D3,2.0
2015-10-07,home,Salisbury,D3,2.4,St. Mary's (MD),D3,1.1
2015-10-03,home,Salve Regina,D3,0.8,Wentworth,D3,1.2
2015-10-02,home,San Diego St.,D1,3.0,UNLV,D1,0.6
2015-10-04,home,San Diego St.,D1,2.2,Nevada,D1,0.5
2015-10-02,home,San Fran. St.,D2,1.2,Sonoma St.,D2,1.0
2015-10-04,home,San Fran. St.,D2,2.5,Humboldt St.,D2,0.8
2015-10-02,home,San Jose St.,D1,1.7,Boise St.,D1,0.8
2015-10-04,home,San Jose St.,D1,1.3,Utah St.,D1,1.0
2015-10-04,home,Santa Clara,D1,1.2,San Francisco,D1,0.5
2015-10-03,home,Sarah Lawrence,D3,0.4,Mt. St. Mary (NY),D3,2.3
2015-10-05,home,Sarah Lawrence,D3,0.7,SUNY Maritime,D3,2.1
2015-10-07,home,Sarah Lawrence,D3,0.4,Farmingdale St.,D3,4.1
2015-10-03,home,S.C. Aiken,D2,3.2,Ga. Southwestern,D2,0.9
2015-10-05,home,S.C. Aiken,D2,0.7,Flagler,D2,2.4
2015-10-02,home,Schreiner,D3,1.4,Southwestern (TX),D3,0.4
2015-10-04,home,Schreiner,D3,0.6,Texas Lutheran,D3,0.6
2015-10-07,home,Scranton,D3,1.9,Western Conn. St.,D3,0.7
2015-10-01,home,Seattle Pacific,D2,0.5,Western Wash.,D2,0.9
2015-10-03,home,Seattle Pacific,D2,1.1,Northwest Nazarene,D2,0.8
2015-10-01,home,Seton Hall,D1,0.8,Marquette,D1,2.2
2015-10-07,home,Seton Hill,D2,1.9,Shippensburg,D2,2.3
2015-10-02,home,Sewanee,D3,1.3,Maryville (TN),D3,0.9
2015-10-03,home,Sewanee,D3,2.1,Oglethorpe,D3,0.7
2015-10-06,home,Shenandoah,D3,16.2,Hollins,D3,0.3
2015-10-03,home,Shippensburg,D2,0.7,Gannon,D2,1.5
2015-10-03,home,Siena,D1,1.3,Monmouth,D1,2.0
2015-10-07,home,Siena,D1,2.6,Canisius,D1,0.5
2015-10-01,home,Simon Fraser,D2,0.8,Mont. St. Billings,D2,0.9
2015-10-03,home,Simpson,D3,0.5,Dubuque,D3,1.5
2015-10-03,home,Sioux Falls,D2,1.1,Minn. Duluth,D2,1.4
2015-10-04,home,Sioux Falls,D2,1.0,St. Cloud St.,D2,1.6
2015-10-02,home,SIUE,D1,1.3,Jacksonville St.,D1,0.4
2015-10-04,home,SIUE,D1,1.0,Belmont,D1,0.3
2015-10-06,home,Skidmore,D3,1.0,Bard,D3,1.0
2015-10-03,home,Slippery Rock,D2,2.7,Bloomsburg,D2,0.8
2015-10-07,home,Slippery Rock,D2,5.0,Pitt.-Johnstown,D2,0.5
2015-10-03,home,Smith,D3,1.6,Coast Guard,D3,0.6
2015-10-06,home,Smith,D3,0.8,Springfield,D3,1.1
2015-10-02,home,South Dakota,D1,0.9,Oral Roberts,D1,2.5
2015-10-04,home,South Dakota,D1,1.1,Denver,D1,0.8
2015-10-04,home,South Dakota St.,D1,1.9,Omaha,D1,0.6
2015-10-03,home,Southern Conn. St.,D2,1.8,New Haven,D2,1.0
2015-10-06,home,Southern Conn. St.,D2,1.2,Adelphi,D2,1.5
2015-10-02,home,Southern Ind.,D2,1.2,UIndy,D2,1.1
2015-10-04,home,Southern Ind.,D2,1.8,St. Joseph's (IN),D2,1.0
2015-10-06,home,Southern Me.,D3,2.3,Me.-Farmington,D3,1.4
2015-10-02,home,Southern Miss.,D1,1.5,Charlotte,D1,2.3
2015-10-03,home,Southern Va.,D3,0.6,Salisbury,D3,3.7
2015-10-06,home,Southern Va.,D3,0.6,Chris. Newport,D3,3.0
2015-10-01,home,Southwestern Okla.,D2,1.3,Harding,D2,1.1
2015-10-03,home,Southwestern Okla.,D2,2.7,Ouachita Baptist,D2,0.7
2015-10-03,home,Southwest Minn. St.,D2,1.2,St. Cloud St.,D2,0.8
2015-10-04,home,Southwest Minn. St.,D2,1.3,Minn. Duluth,D2,0.7
2015-10-03,home,Spalding,D3,3.1,Principia,D3,1.9
2015-10-03,home,Springfield,D3,1.2,Babson,D3,0.8
2015-10-02,home,Spring Hill,D2,1.0,Shorter,D2,1.9
2015-10-04,home,Spring Hill,D2,0.7,Lee,D2,2.6
2015-10-05,neutral,St. Anselm,D2,1.3,Roberts Wesleyan,D2,1.8
2015-10-06,home,Staten Island,D3,12.7,St. Joseph's (Brkln),D3,1.1
2015-10-01,home,St. Bonaventure,D1,1.3,George Mason,D1,1.4
2015-10-04,home,St. Bonaventure,D1,1.3,George Washington,D1,1.7
2015-10-03,home,St. Catherine,D3,1.0,Saint Benedict,D3,1.6
