Adams St.,929,2011,"Smith, Kaylee",1023355,So.,2010-11,18,1,0.06,3,0.17,5,0.28,-,-,-,-,-
Adams St.,929,2011,"Stevens, Skyler",1023360,So.,2010-11,15,0,-,1,0.07,1,0.07,-,-,-,-,-
Adams St.,929,2011,"Williams, Kelli",1149173,Fr.,2010-11,18,1,0.06,1,0.06,3,0.17,-,-,-,-,-
Adams St.,929,2011,"Young, Aj",1149181,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2011,"Zackary, Theresa",704525,Sr.,2010-11,7,0,-,0,-,0,-,-,-,-,-,-
Adelbert,506445,2011,-,0,-,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2011,"Baisley, Jessica",811109,Sr.,2010-11,16,1,0.06,0,-,2,0.13,-,-,-,-,-
Adelphi,3,2011,"Beard, Chali",1018887,So.,2010-11,17,0,-,1,0.06,1,0.06,-,-,-,-,-
Adelphi,3,2011,"Bottaro, Danielle",912047,Jr.,2010-11,17,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Braseth, Annie",811110,Sr.,2010-11,13,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Bush, Mara",1117699,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2011,"Carey, Meghan",1018906,So.,2010-11,3,0,-,1,0.33,1,0.33,-,-,-,-,-
Adelphi,3,2011,"Cohen, Rachel",1117700,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2011,"Connolly, Dorothy",912048,Jr.,2010-11,17,0,-,0,-,0,-,25:30,21,1.24,106,3
Adelphi,3,2011,"Cote, Sarah",1117701,Fr.,2010-11,3,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Dawber, Stephanie",1117702,Jr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Dexter, Kristen",811127,Sr.,2010-11,17,0,-,2,0.12,2,0.12,-,-,-,-,-
Adelphi,3,2011,"Dhyne, Melissa",1117703,So.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2011,"Dunne, Emily",811128,Sr.,2010-11,16,6,0.38,1,0.06,13,0.81,-,-,-,-,-
Adelphi,3,2011,"Gibbons, Alicia",912049,Jr.,2010-11,2,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Goldstein, Aimee",1117709,Fr.,2010-11,17,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Gronenthal, Alison",1178658,Fr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Gronenthal, Alison",1018907,So.,2010-11,16,3,0.19,0,-,6,0.38,-,-,-,-,-
Adelphi,3,2011,"Ingargiola, Amber",1018921,So.,2010-11,14,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Leahy, Sally",1018908,So.,2010-11,7,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Leonhardt, Heather",1117710,Fr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Lucas, Lauren",1117720,Jr.,2010-11,14,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Masiello, Emily",1018918,So.,2010-11,17,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Matinale, Angela",811129,Sr.,2010-11,1,0,-,0,-,0,-,0:41,0,0.00,3,0
Adelphi,3,2011,"McDonnell, Brianne",811130,Sr.,2010-11,17,5,0.29,5,0.29,15,0.88,-,-,-,-,-
Adelphi,3,2011,"Montieth, Kaitlin",1018910,So.,2010-11,17,2,0.12,3,0.18,7,0.41,-,-,-,-,-
Adelphi,3,2011,"Noseworthy, Lindsey",1117742,Fr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Palazzo, Perscia",811132,Sr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Quintero, Jennifer",1117755,Jr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2011,"Reardon, Cathleen",1018911,So.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Roy, Julianne",1117756,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2011,"Tostenson, Jillian",1117758,Fr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Volinski, Kim",811134,Sr.,2010-11,17,8,0.47,5,0.29,21,1.24,-,-,-,-,-
Adelphi,3,2011,"Winter, Ashley",912050,Jr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Wollman, Chelsea",1117759,Fr.,2010-11,10,0,-,0,-,0,-,-,-,-,-,-
Adelphi,3,2011,"Worth, Kelsey",1018905,Sr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Barker, Sam",1146663,Fr.,2010-11,19,17,0.89,10,0.53,44,2.32,-,-,-,-,-
Adrian,4,2011,"Bauer, Katie",1146670,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2011,"Betker, Hayley",1146666,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2011,"Bodnar, Kelly",1146675,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2011,"Bono, Samantha",1030164,Sr.,2010-11,19,3,0.16,1,0.05,7,0.37,-,-,-,-,-
Adrian,4,2011,"Bowen, Alex",1146673,Fr.,2010-11,4,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Burns, Steffeny",953413,Jr.,2010-11,9,0,-,0,-,0,-,9:14,11,1.79,29,1
Adrian,4,2011,"Caruso, Katie",1030167,So.,2010-11,18,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Chambry, Alanna",1146674,Fr.,2010-11,2,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Cousino, Bethany",845176,Sr.,2010-11,12,1,0.08,1,0.08,3,0.25,-,-,-,-,-
Adrian,4,2011,"Cozzi, Lauren",1030160,So.,2010-11,19,2,0.11,1,0.05,5,0.26,-,-,-,-,-
Adrian,4,2011,"Doda, McKenzie",1146664,Fr.,2010-11,19,3,0.16,2,0.11,8,0.42,-,-,-,-,-
Adrian,4,2011,"Domanski, Grace",1146677,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2011,"Fortney, Sabrina",845177,Sr.,2010-11,20,2,0.10,1,0.05,5,0.25,-,-,-,-,-
Adrian,4,2011,"Greene, Sam",1030165,So.,2010-11,14,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Irwin, Kellie",931313,Jr.,2010-11,20,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Johnson, Anika",1146668,Fr.,2010-11,19,2,0.11,3,0.16,7,0.37,-,-,-,-,-
Adrian,4,2011,"Kellar, Tessa",845178,Sr.,2010-11,19,2,0.11,3,0.16,7,0.37,-,-,-,-,-
Adrian,4,2011,"Kern, Amelia",1030162,So.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2011,"Kerul, Emily",1146667,Fr.,2010-11,4,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Klinefelt, Emily",1146676,Fr.,2010-11,3,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Low, Emily",1030159,So.,2010-11,6,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Moreau, Brittany",845179,Sr.,2010-11,19,3,0.16,2,0.11,8,0.42,-,-,-,-,-
Adrian,4,2011,"Pomeroy, Courtney",1030161,So.,2010-11,19,2,0.11,2,0.11,6,0.32,-,-,-,-,-
Adrian,4,2011,"Smith, Haley",1146665,Fr.,2010-11,11,1,0.09,1,0.09,3,0.27,-,-,-,-,-
Adrian,4,2011,"Toth, Jessica",1146661,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Adrian,4,2011,"Vaassen, Patti",1030166,So.,2010-11,19,2,0.11,6,0.32,10,0.53,-,-,-,-,-
Adrian,4,2011,"Wallace, Chayna",1030158,So.,2010-11,16,0,-,0,-,0,-,22:00,15,1.02,73,11
Adrian,4,2011,"Way, Madison",1146669,Fr.,2010-11,3,0,-,0,-,0,-,-,-,-,-,-
Adrian,4,2011,"Wolf, Jordan",1146662,Fr.,2010-11,18,2,0.11,2,0.11,6,0.33,-,-,-,-,-
Adrian,4,2011,"Woolsey, Melissa",1030168,So.,2010-11,12,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Batchelor, Sarah",827569,Sr.,2010-11,17,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Clark, Meredith",933321,Jr.,2010-11,20,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Cusack, Claire",1136850,So.,2010-11,19,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Flynn, Kylie",1136852,Fr.,2010-11,18,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Frye, Kirsten",933323,Jr.,2010-11,7,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Jackson, Angeline",1136854,Fr.,2010-11,18,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Kienzle, Clara",1035376,So.,2010-11,20,6,0.30,2,0.10,14,0.70,-,-,-,-,-
Agnes Scott,11324,2011,"Laird, Mary Kate",827567,Sr.,2010-11,12,0,-,0,-,0,-,11:21,23,3.04,51,1
Agnes Scott,11324,2011,"Lilley, Hannah",1136851,Fr.,2010-11,13,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Osterbind, Audrey",1136853,Fr.,2010-11,1,0,-,0,-,0,-,-,-,-,-,-
Agnes Scott,11324,2011,"Parvin-Asher, Alex",1136855,Fr.,2010-11,3,0,-,0,-,0,-,0:23,0,0.00,0,0
Agnes Scott,11324,2011,"Schuhlein, Kate",933317,Jr.,2010-11,20,4,0.20,0,-,8,0.40,-,-,-,-,-
Agnes Scott,11324,2011,"Shaul, Kelsey",827570,Sr.,2010-11,20,7,0.35,7,0.35,21,1.05,-,-,-,-,-
Agnes Scott,11324,2011,"Smith, Dana",1035378,So.,2010-11,18,1,0.06,0,-,2,0.11,-,-,-,-,-
Agnes Scott,11324,2011,"Smith, Kelly",933324,Jr.,2010-11,19,1,0.05,1,0.05,3,0.16,-,-,-,-,-
Agnes Scott,11324,2011,"Sourbeer, Janelle",1035381,So.,2010-11,20,5,0.25,1,0.05,11,0.55,-,-,-,-,-
Agnes Scott,11324,2011,"Suilmann, Caitlin",827571,Sr.,2010-11,20,5,0.25,3,0.15,13,0.65,-,-,-,-,-
Agnes Scott,11324,2011,"Watts, Ashley",1035379,So.,2010-11,14,0,-,0,-,0,-,17:04,30,2.64,84,2
Agnes Scott,11324,2011,"Welch, Lauren",827573,Sr.,2010-11,19,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"Aradine, Sharon",910376,Jr.,2010-11,2,0,-,0,-,0,-,135:00,0,0.00,5,1
Air Force,721,2011,"Avjian, Eryn",1024402,So.,2010-11,19,2,0.11,1,0.05,5,0.26,-,-,-,-,-
Air Force,721,2011,"Bieber, Kelly",910369,Jr.,2010-11,18,1,0.06,0,-,2,0.11,-,-,-,-,-
Air Force,721,2011,"Blanton, Charity",1024393,So.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2011,"Bratt, Leah",1117056,Fr.,2010-11,19,1,0.05,2,0.11,4,0.21,-,-,-,-,-
Air Force,721,2011,"Carroll, Britni",1024398,So.,2010-11,6,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"Catchpole, Loren",1117055,Fr.,2010-11,4,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"Dozier, Megan",1117054,Fr.,2010-11,17,4,0.24,3,0.18,11,0.65,-,-,-,-,-
Air Force,721,2011,"Eissele, Meagan",910367,Jr.,2010-11,18,0,-,2,0.11,2,0.11,-,-,-,-,-
Air Force,721,2011,"Koeppen, Kim",1024394,Jr.,2010-11,19,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"Lockerby, Sophia",1024400,So.,2010-11,18,1,0.06,1,0.06,3,0.17,-,-,-,-,-
Air Force,721,2011,"Lowe, Anna",1024395,So.,2010-11,16,1,0.06,0,-,2,0.13,-,-,-,-,-
Air Force,721,2011,"Moses, Kaleigh",1117053,Fr.,2010-11,19,1,0.05,2,0.11,4,0.21,-,-,-,-,-
Air Force,721,2011,"Murphy, Bridgett",910365,Jr.,2010-11,19,3,0.16,5,0.26,11,0.58,-,-,-,-,-
Air Force,721,2011,"Patterson, Stephanie",1024399,So.,2010-11,19,5,0.26,5,0.26,15,0.79,-,-,-,-,-
Air Force,721,2011,"Rost, Erin",1117051,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2011,"Shanklin, Krystin",910366,Jr.,2010-11,19,2,0.11,0,-,4,0.21,-,-,-,-,-
Air Force,721,2011,"Stambaugh, Kelly",1117050,Fr.,2010-11,18,0,-,0,-,0,-,1652:01,18,0.02,89,5
Air Force,721,2011,"Szall, Rachele",1117052,Fr.,2010-11,8,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"White, Prittany",1024404,So.,2010-11,16,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"Whiteman, Kristi",1024401,So.,2010-11,16,0,-,0,-,0,-,-,-,-,-,-
Air Force,721,2011,"Wilson, Cassie",910371,Jr.,2010-11,19,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Ballard, Taylor",1119590,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2011,"Baranowski, Jordan",803514,Sr.,2010-11,19,3,0.16,3,0.16,9,0.47,-,-,-,-,-
Akron,5,2011,"Campo, Jodi",803515,Sr.,2010-11,9,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Chenot, Jillian",1053217,So.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2011,"Clark, Jordan",803516,Sr.,2010-11,19,3,0.16,2,0.11,8,0.42,-,-,-,-,-
Akron,5,2011,"Cloutier, Liz",1053209,Jr.,2010-11,19,1,0.05,0,-,2,0.11,-,-,-,-,-
Akron,5,2011,"Cooper, Kara",1119589,Jr.,2010-11,15,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Cullen, Leigh",803517,Sr.,2010-11,19,4,0.21,2,0.11,10,0.53,-,-,-,-,-
Akron,5,2011,"DeNiro, Kelly",1119587,Fr.,2010-11,19,1,0.05,5,0.26,7,0.37,-,-,-,-,-
Akron,5,2011,"Flanagan, Kaitlin",1053211,So.,2010-11,6,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Foughty, Paige",1119591,Fr.,2010-11,14,0,-,2,0.14,2,0.14,-,-,-,-,-
Akron,5,2011,"Foushee, Kyarah",1119586,Fr.,2010-11,10,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Gross, Gillian",1119592,Fr.,2010-11,11,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Haney, Liz",918344,Sr.,2010-11,6,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Hausfeld, Katelyn",803518,Sr.,2010-11,10,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Hughes, Ashley",1053212,So.,2010-11,17,2,0.12,0,-,4,0.24,-,-,-,-,-
Akron,5,2011,"Kern, Amber",1119588,Fr.,2010-11,19,0,-,1,0.05,1,0.05,-,-,-,-,-
Akron,5,2011,"Luevano-Harden, Alex",1119584,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2011,"Moyer, Liz",1053213,So.,2010-11,9,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Petrole, Kyra",803519,Sr.,2010-11,15,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Phillip, Rachel",918343,Jr.,2010-11,16,4,0.25,2,0.13,10,0.63,-,-,-,-,-
Akron,5,2011,"Rusnak, Maggie",1119622,Fr.,2010-11,16,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Schulte, Kirsten",1053214,So.,2010-11,13,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Schweisthal, Andrea",803520,Sr.,2010-11,12,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"Smith, Michelle",1119583,Sr.,2010-11,10,0,-,0,-,0,-,668:01,7,0.02,34,2
Akron,5,2011,"Steckel, Adrienne",918342,Jr.,2010-11,13,1,0.08,0,-,2,0.15,-,-,-,-,-
Akron,5,2011,"Walton, Holly",1119608,Fr.,2010-11,13,0,-,0,-,0,-,-,-,-,-,-
Akron,5,2011,"White, Emily",1119585,Fr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2011,"Wise, Katie",1053216,So.,2010-11,18,4,0.22,1,0.06,9,0.50,-,-,-,-,-
Akron,5,2011,"Wolbert, Jeny",918341,Jr.,2010-11,13,0,-,0,-,0,-,1089:45,25,0.03,60,1
Ala.-Huntsville,10,2011,"Bayse, Moriah",1131472,Fr.,2010-11,16,2,0.13,1,0.06,5,0.31,-,-,-,-,-
Ala.-Huntsville,10,2011,"Boersma, Paige",802896,Sr.,2010-11,16,2,0.13,1,0.06,5,0.31,-,-,-,-,-
Ala.-Huntsville,10,2011,"Cryer, Amber",1016453,So.,2010-11,11,2,0.18,1,0.09,5,0.45,-,-,-,-,-
Ala.-Huntsville,10,2011,"Ehrhardt, Trisha",1016452,So.,2010-11,16,1,0.06,2,0.13,4,0.25,-,-,-,-,-
Ala.-Huntsville,10,2011,"Hancock, Emily",1131469,So.,2010-11,7,0,-,1,0.14,1,0.14,-,-,-,-,-
Ala.-Huntsville,10,2011,"Jannah, Khadijah",1131473,Fr.,2010-11,16,4,0.25,4,0.25,12,0.75,-,-,-,-,-
Ala.-Huntsville,10,2011,"Keefer, Bethany",1016454,So.,2010-11,5,0,-,1,0.20,1,0.20,-,-,-,-,-
Ala.-Huntsville,10,2011,"Kelly, Lauren",1016449,So.,2010-11,16,0,-,0,-,0,-,24:21,24,1.48,82,3
Ala.-Huntsville,10,2011,"Lee, Lindsay",802903,Sr.,2010-11,16,0,-,1,0.06,1,0.06,-,-,-,-,-
Ala.-Huntsville,10,2011,"MacWhirter, Ashley",906975,Sr.,2010-11,16,0,-,5,0.31,5,0.31,-,-,-,-,-
Ala.-Huntsville,10,2011,"Mauldin, Ali",1131470,Fr.,2010-11,16,0,-,0,-,0,-,-,-,-,-,-
Ala.-Huntsville,10,2011,"Mauldin, Becca",1016451,Sr.,2010-11,-,-,-,-,-,-,-,-,-,-,-,-
Ala.-Huntsville,10,2011,"Myers, Courtney",906971,Jr.,2010-11,16,2,0.13,2,0.13,6,0.38,-,-,-,-,-
Ala.-Huntsville,10,2011,"Reisman, Cady",1016455,So.,2010-11,16,4,0.25,4,0.25,12,0.75,-,-,-,-,-
